m_id,m_label,m_MapObjType,m_OwnerNPC,m_OwnerObject,m_TreasureBox,m_OwnerEnemy,m_RecoveryPointId,m_HardDungeonPairId,m_HardDungeonPairNum,m_MapID,m_AppearLabel,m_TalkID,m_IconType,m_AppearDir,m_AppearPose,m_BackUniquePath,m_HideChara,m_HideIcon,m_HideMinimapIconFlg,m_ExcludeEventOnOffCommand,m_AutoTalk,m_Hard,m_BootQuestStaet,m_BootQuestID,m_BootQuestTaskNum,m_BootQuestTaskId,m_DisableQuestState,m_DisableQuestID,m_DisableQuestTaskNum,m_DisableQuestTaskId,m_TrigConditionID,m_NoneConditionID,m_HideFC,m_ReplaceEnemyTypeId,m_SetLandPos
0,no_line_error_dummy,0,0,0,0,0,0,0,0,0,,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
1,eSymEnm_DPDs51C1_001,10,0,0,0,8005,0,0,0,100122,eSymEnm_DPDs51C1_001,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
2,eSymEnm_DPDs51C1_002,10,0,0,0,8006,0,0,0,100122,eSymEnm_DPDs51C1_002,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
3,QuTr_PC186_04_04,1,10000653,0,0,0,0,0,0,100122,QuTr_PC186_04_04,2,0,1,0,,194,194,194,194,195,0,2,2186040,0,2066,3,2186040,0,2066,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
4,QuTr_PC186_04_05,9,10000653,0,0,0,0,0,0,100122,QuTr_PC186_04_05,3,0,1,0,Oth_D_5C1_01,194,195,194,194,195,0,2,2186040,0,2067,3,2186040,0,2067,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
5,Tlk_NPC_CollabBook01_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook01_OtD5001C1,5,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
6,Tlk_NPC_CollabBook02_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook02_OtD5001C1,7,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
7,Tlk_NPC_CollabBook03_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook03_OtD5001C1,9,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
8,Tlk_NPC_CollabBook04_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook04_OtD5001C1,11,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
9,Tlk_NPC_CollabBook05_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook05_OtD5001C1,13,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
10,Tlk_NPC_CollabBook06_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook06_OtD5001C1,15,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
11,Tlk_NPC_CollabBook07_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook07_OtD5001C1,17,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
12,Tlk_NPC_CollabBook08_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook08_OtD5001C1,19,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
13,Tlk_NPC_CollabBook09_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook09_OtD5001C1,21,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
14,Tlk_NPC_CollabBook10_OtD5001C1_v1,8,0,479,0,0,0,0,0,100122,Tlk_NPC_CollabBook10_OtD5001C1,23,0,0,0,,194,195,194,194,195,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
15,Tlk_NPC_CollabBook11_OtD5001C1_v1,8,0,478,0,0,0,0,0,100122,Tlk_NPC_CollabBook11_OtD5001C1,25,36,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
16,Tlk_NPC_CollabBook12_OtD5001C1_v1,8,0,478,0,0,0,0,0,100122,Tlk_NPC_CollabBook12_OtD5001C1,27,36,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[103723, 0, 0, 0]",194,0,194
17,Tlk_UniqueF_AdventurerNoFC_OtD5001C1_v1,1,10001139,0,0,0,0,0,0,100122,Tlk_UniqueF_AdventurerNoFC_OtD5001C1,29,0,4,0,,194,194,194,194,194,0,0,0,0,0,3,2186040,0,2067,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
25,Tlk_UniqueF_Adventurer_OtD5001C1_v1_1,1,10001134,0,0,0,0,0,0,100122,Tlk_UniqueF_Adventurer_OtD5001C1,31,0,3,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
26,Tlk_UniqueF_Adventurer_OtD5001C1_v1_2,1,10001138,0,0,0,0,0,0,100122,Tlk_UniqueF_Adventurer_OtD5001C1,33,0,3,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
18,Pnl_OtD5001C1_UniqueF_AdventurerPartner_v1,8,10001135,0,0,0,0,0,0,100122,Pnl_OtD5001C1_UniqueF_AdventurerPartner,99999999,0,4,0,,194,195,194,194,194,0,0,0,0,0,3,2186040,0,2067,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
28,Pnl_OtD5001C1_UniqueF_AdventurerPartner_Mv01,8,10001135,0,0,0,0,0,0,100122,Pnl_OtD5001C1_UniqueF_AdventurerPartner_Mv01,99999999,0,3,0,,194,195,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
19,Heal_OtH5001C1_001,5,0,0,0,0,38,0,0,100122,Heal_OtD5001C1_001,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
20,TreBx_OtD5001C1_001_v1,6,0,0,10279,0,0,0,0,100122,TreBx_OtD5001C1_001,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
21,TreBx_OtD5001C1_002_v1,6,0,0,10280,0,0,0,0,100122,TreBx_OtD5001C1_002,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
22,TreBx_OtD5001C1_003_v1,6,0,0,10281,0,0,0,0,100122,TreBx_OtD5001C1_003,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
23,TreBx_OtD5001C1_004_v1,6,0,0,10282,0,0,0,0,100122,TreBx_OtD5001C1_004,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
24,TreBx_OtD5001C1_005_v1,6,0,0,10283,0,0,0,0,100122,TreBx_OtD5001C1_005,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
30,TreBx_OtD5001C1_006_v1,6,0,0,10290,0,0,0,0,100122,TreBx_OtD5001C1_006,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
