m_id,m_label,m_MapObjType,m_OwnerNPC,m_OwnerObject,m_TreasureBox,m_OwnerEnemy,m_RecoveryPointId,m_HardDungeonPairId,m_HardDungeonPairNum,m_MapID,m_AppearLabel,m_TalkID,m_IconType,m_AppearDir,m_AppearPose,m_BackUniquePath,m_HideChara,m_HideIcon,m_HideMinimapIconFlg,m_ExcludeEventOnOffCommand,m_AutoTalk,m_Hard,m_BootQuestStaet,m_BootQuestID,m_BootQuestTaskNum,m_BootQuestTaskId,m_DisableQuestState,m_DisableQuestID,m_DisableQuestTaskNum,m_DisableQuestTaskId,m_TrigConditionID,m_NoneConditionID,m_HideFC,m_ReplaceEnemyTypeId,m_SetLandPos
0,NONE,0,0,0,0,0,0,0,0,0,,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
1,SymEnm_PlT01D1_1A,10,0,0,0,50018,0,0,0,100076,SymEnm_PlT01D1_1A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90438, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
2,SymEnm_PlT01D1_1B,10,0,0,0,50019,0,0,0,100076,SymEnm_PlT01D1_1B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90439, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
3,SymEnm_PlT01D1_2A,10,0,0,0,50020,0,0,0,100076,SymEnm_PlT01D1_2A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90440, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
4,SymEnm_PlT01D1_2B,10,0,0,0,50021,0,0,0,100076,SymEnm_PlT01D1_2B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90441, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
5,SymEnm_PlT01D1_3A,10,0,0,0,50022,0,0,0,100076,SymEnm_PlT01D1_3A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90442, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
6,SymEnm_PlT01D1_3B,10,0,0,0,50023,0,0,0,100076,SymEnm_PlT01D1_3B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90443, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
7,SymEnm_PlT01D1_4A,10,0,0,0,50024,0,0,0,100076,SymEnm_PlT01D1_4A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90444, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
8,SymEnm_PlT01D1_4B,10,0,0,0,50025,0,0,0,100076,SymEnm_PlT01D1_4B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90445, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
9,SymEnm_PlT01D1_5A,10,0,0,0,50026,0,0,0,100076,SymEnm_PlT01D1_5A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90446, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
10,SymEnm_PlT01D1_5B,10,0,0,0,50027,0,0,0,100076,SymEnm_PlT01D1_5B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90447, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
11,SymEnm_PlT01D1_6A,10,0,0,0,50028,0,0,0,100076,SymEnm_PlT01D1_6A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90448, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
12,SymEnm_PlT01D1_6B,10,0,0,0,50029,0,0,0,100076,SymEnm_PlT01D1_6B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90449, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
13,SymEnm_PlT01D1_7A,10,0,0,0,50030,0,0,0,100076,SymEnm_PlT01D1_7A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90450, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
14,SymEnm_PlT01D1_7B,10,0,0,0,50031,0,0,0,100076,SymEnm_PlT01D1_7B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90451, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
15,SymEnm_PlT01D1_8A,10,0,0,0,50032,0,0,0,100076,SymEnm_PlT01D1_8A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90452, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
16,SymEnm_PlT01D1_8B,10,0,0,0,50033,0,0,0,100076,SymEnm_PlT01D1_8B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90453, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
17,SymEnm_PlT01D1_9A,10,0,0,0,50034,0,0,0,100076,SymEnm_PlT01D1_9A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90454, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
18,SymEnm_PlT01D1_9B,10,0,0,0,50035,0,0,0,100076,SymEnm_PlT01D1_9B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90455, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
19,SymEnm_PlT01D1_10A,10,0,0,0,50036,0,0,0,100076,SymEnm_PlT01D1_10A,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90456, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
20,SymEnm_PlT01D1_10B,10,0,0,0,50037,0,0,0,100076,SymEnm_PlT01D1_10B,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[90457, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
