m_id,m_label,m_MapObjType,m_OwnerNPC,m_OwnerObject,m_TreasureBox,m_OwnerEnemy,m_RecoveryPointId,m_HardDungeonPairId,m_HardDungeonPairNum,m_MapID,m_AppearLabel,m_TalkID,m_IconType,m_AppearDir,m_AppearPose,m_BackUniquePath,m_HideChara,m_HideIcon,m_HideMinimapIconFlg,m_ExcludeEventOnOffCommand,m_AutoTalk,m_Hard,m_BootQuestStaet,m_BootQuestID,m_BootQuestTaskNum,m_BootQuestTaskId,m_DisableQuestState,m_DisableQuestID,m_DisableQuestTaskNum,m_DisableQuestTaskId,m_TrigConditionID,m_NoneConditionID,m_HideFC,m_ReplaceEnemyTypeId,m_SetLandPos
0,DsT21A_Dummy,0,0,0,0,0,0,0,0,0,,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
1,eTALK_B05S_2_0_1,9,10000653,0,0,0,0,0,0,10015,B05S_2_0_1,1,0,1,0,Dst_T_2B1_03,194,195,194,194,195,0,0,0,0,0,3,1005020,0,1202,"[103437, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
2,eTALK_B05S_2_0_2,9,10000653,0,0,0,0,0,0,10015,B05S_2_0_2,43,0,1,0,Dst_T_2B1_04,194,195,194,194,195,0,0,0,0,0,3,1005020,0,1201,"[0, 0, 0, 0]","[103438, 0, 0, 0]",194,0,194
3,eTALK_B05S_2_0_3,1,10000726,0,0,0,0,0,0,10015,B05S_2_0_3,99999999,0,1,1,,194,195,194,194,194,0,1,1005020,0,0,3,1005020,0,1201,"[0, 0, 0, 0]","[103438, 0, 0, 0]",194,0,194
4,eTALK_B05S_2_0_4,1,10000726,0,0,0,0,0,0,10015,B05S_2_0_4,99999999,0,1,1,,194,195,194,194,194,0,1,1005020,0,0,3,1005020,0,1201,"[0, 0, 0, 0]","[103438, 0, 0, 0]",194,0,194
5,eTALK_B05S_2_3_7,1,10000726,0,0,0,0,0,0,10015,B05S_2_3_7,99999999,0,1,1,,194,195,194,194,194,0,2,1005020,0,0,3,1005020,0,1201,"[103436, 0, 0, 0]","[103438, 0, 0, 0]",194,0,194
6,eTALK_B05S_2_3_8,1,10000726,0,0,0,0,0,0,10015,B05S_2_3_8,99999999,0,1,1,,194,195,194,194,194,0,2,1005020,0,0,3,1005020,0,1201,"[103436, 0, 0, 0]","[103438, 0, 0, 0]",194,0,194
17,eTALK_B05S_2_0_5,1,10000726,0,0,0,0,0,0,10015,B05S_2_0_5,99999999,0,1,1,,194,195,194,194,194,0,1,1005020,0,0,3,1005020,0,1201,"[0, 0, 0, 0]","[103437, 0, 0, 0]",194,0,194
18,eTALK_B05S_2_0_6,1,10000726,0,0,0,0,0,0,10015,B05S_2_0_6,99999999,0,1,1,,194,195,194,194,194,0,1,1005020,0,0,3,1005020,0,1201,"[0, 0, 0, 0]","[103437, 0, 0, 0]",194,0,194
19,eTALK_B05S_2_0_7,1,10000726,0,0,0,0,0,0,10015,B05S_2_0_7,99999999,0,1,1,,194,195,194,194,194,0,1,1005020,0,0,3,1005020,0,1201,"[0, 0, 0, 0]","[103437, 0, 0, 0]",194,0,194
20,eTALK_B05S_2_0_8,1,10000726,0,0,0,0,0,0,10015,B05S_2_0_8,99999999,0,1,1,,194,195,194,194,194,0,1,1005020,0,0,3,1005020,0,1201,"[0, 0, 0, 0]","[103437, 0, 0, 0]",194,0,194
7,eTALK_B05S_2_3_2,1,1219,0,0,0,0,0,0,10015,B05S_2_3_2,5,0,2,1,,194,194,194,194,194,0,2,1005020,0,1201,3,1005020,0,1201,"[0, 0, 0, 0]","[103436, 0, 0, 0]",194,0,194
8,eTALK_B05S_2_0_9,9,10000653,0,0,0,0,0,0,10015,B05S_2_0_9,43,0,1,0,Dst_T_2B1_01,194,195,194,194,195,0,2,1005020,0,1201,3,1005020,0,1201,"[0, 0, 0, 0]","[103437, 0, 0, 0]",194,0,194
9,eTALK_B05S_2_3_1,1,1210,0,0,0,0,0,0,10015,B05S_2_3_1,4,0,3,1,,194,194,194,194,194,0,2,1005020,0,1201,3,1005020,0,1201,"[0, 0, 0, 0]","[103436, 0, 0, 0]",194,0,194
10,eTALK_B05S_2_3_5,1,1713,0,0,0,0,0,0,10015,B05S_2_3_5,7,0,3,1,,194,194,194,194,194,0,0,0,0,0,3,1005020,0,1201,"[103436, 0, 0, 0]","[103437, 0, 0, 0]",194,0,194
11,eTALK_B05S_2_3_4,1,1219,0,0,0,0,0,0,10015,B05S_2_3_4,5,0,2,1,,194,194,194,194,194,0,0,0,0,0,3,1005020,0,1201,"[103436, 0, 0, 0]","[103437, 0, 0, 0]",194,0,194
12,eTALK_B05S_2_3_6,1,1210,0,0,0,0,0,0,10015,B05S_2_3_6,9,0,3,1,,194,194,194,194,194,0,0,0,0,0,3,1005020,0,1201,"[103437, 0, 0, 0]","[103438, 0, 0, 0]",194,0,194
