m_id,m_label,m_MapObjType,m_OwnerNPC,m_OwnerObject,m_TreasureBox,m_OwnerEnemy,m_RecoveryPointId,m_HardDungeonPairId,m_HardDungeonPairNum,m_MapID,m_AppearLabel,m_TalkID,m_IconType,m_AppearDir,m_AppearPose,m_BackUniquePath,m_HideChara,m_HideIcon,m_HideMinimapIconFlg,m_ExcludeEventOnOffCommand,m_AutoTalk,m_Hard,m_BootQuestStaet,m_BootQuestID,m_BootQuestTaskNum,m_BootQuestTaskId,m_DisableQuestState,m_DisableQuestID,m_DisableQuestTaskNum,m_DisableQuestTaskId,m_TrigConditionID,m_NoneConditionID,m_HideFC,m_ReplaceEnemyTypeId,m_SetLandPos
2,QuTr_PC066_01_01,1,1066,0,0,0,0,0,0,10009,QuTr_PC066_01_01,2,0,4,1,,194,194,194,194,194,0,1,2066010,0,0,2,2066010,0,1110,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
3,QuTr_PC066_01_03,1,0,0,0,0,0,0,0,10009,QuTr_PC066_01_03,3,0,1,1,,194,194,194,194,194,0,2,2066010,0,1111,3,2066010,0,1111,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
4,QuTr_PC066_02_01,1,1066,0,0,0,0,0,0,10009,QuTr_PC066_02_01,5,0,4,1,,194,194,194,194,194,0,1,2066020,0,0,2,2066020,0,1113,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
5,QuTr_PC066_02_04,1,10000544,0,0,0,0,0,0,10009,QuTr_PC066_02_04,6,0,1,1,,194,194,194,194,194,0,2,2066020,0,1115,3,2066020,0,1115,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
6,QuTr_PC066_03_01,1,1066,0,0,0,0,0,0,10009,QuTr_PC066_03_01,7,0,3,1,,194,194,194,194,194,0,1,2066030,0,0,2,2066030,0,1117,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
7,QuTr_PC066_03_04,1,0,0,0,0,0,0,0,10009,QuTr_PC066_03_04,8,0,1,1,,194,194,194,194,194,0,2,2066030,0,1119,3,2066030,0,1119,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
8,QuTr_PC066_04_01,1,1066,0,0,0,0,0,0,10009,QuTr_PC066_04_01,9,0,4,1,,194,194,194,194,194,0,1,2066040,0,0,2,2066040,0,1121,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
9,QuTr_PC066_04_03,1,0,0,0,0,0,0,0,10009,QuTr_PC066_04_03,10,0,1,1,,194,194,194,194,194,0,2,2066040,0,1122,3,2066040,0,1122,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
24,eTreBX_TP_Snow_N0_2001_A1_001,6,0,0,10024,0,0,0,0,10009,eTreBX_TP_Snow_N0_2001_A1_001,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
25,eTreBX_TP_Snow_N0_2001_A1_002,6,0,0,10025,0,0,0,0,10009,eTreBX_TP_Snow_N0_2001_A1_002,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
26,eTreBX_TP_Snow_N0_2001_A1_003,6,0,0,10026,0,0,0,0,10009,eTreBX_TP_Snow_N0_2001_A1_003,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
27,eTreBX_TP_Snow_N0_2001_A1_004,6,0,0,10027,0,0,0,0,10009,eTreBX_TP_Snow_N0_2001_A1_004,99999999,0,0,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
28,Tlk_SnT21_F001_SnT21A_v1_1,1,10000504,0,0,0,0,0,0,10009,Tlk_SnT21_F001_SnT21A,22,0,2,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
29,Tlk_SnT21_F002_SnT21A_v1_1,1,10000505,0,0,0,0,0,0,10009,Tlk_SnT21_F002_SnT21A,24,0,4,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
30,Tlk_SnT21_F003_SnT21A_v1_1,1,10000506,0,0,0,0,0,0,10009,Tlk_SnT21_F003_SnT21A,26,0,4,0,,194,194,194,194,194,0,0,0,0,0,2,1007020,0,1382,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
31,Tlk_SnT21_F004_SnT21A_v1_1,1,10000507,0,0,0,0,0,0,10009,Tlk_SnT21_F004_SnT21A,28,0,1,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
32,Tlk_SnT21_F005_SnT21A_v1_1,1,10000508,0,0,0,0,0,0,10009,Tlk_SnT21_F005_SnT21A,30,0,2,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
50,Tlk_SnT21_F005_SnT21A_v1_2,1,10000640,0,0,0,0,0,0,10009,Tlk_SnT21_F005_SnT21A,60,0,2,0,,194,194,194,194,194,0,0,0,0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
33,Tlk_SnT21_F006_SnT21A_v1_1,1,10000509,0,0,0,0,0,0,10009,Tlk_SnT21_F006_SnT21A,32,0,3,0,,194,194,194,194,194,0,0,0,0,0,2,2065020,0,1165,"[0, 0, 0, 0]","[0, 0, 0, 0]",194,0,194
