m_id,m_TalkNo,m_EndTalkFlg,m_StartOnly,m_NotTurn,m_ResetLastNpcDir,m_OpenUI,m_Affection,m_ChoiceTalk,m_TalkText,m_BalloonType,m_HideBalloonTail,m_PCTargetBalloon,m_TalkDir,m_EventID,m_QuestID,m_TrigConditionID,m_ChoiceText1,m_InfluenceValue1,m_ConnectTalkNo1,m_ChoiceText2,m_InfluenceValue2,m_ConnectTalkNo2,m_ChoiceText3,m_InfluenceValue3,m_ConnectTalkNo3,m_ChoiceText4,m_InfluenceValue4,m_ConnectTalkNo4
0,1,194,194,194,194,194,194,195,36630,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",2,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
1,2,195,194,194,194,194,194,194,0,0,194,194,1,283,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
24,1,194,194,194,194,194,194,194,36631,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
2,2,194,194,194,194,194,194,195,36644,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
3,3,195,194,194,194,194,194,194,0,0,194,194,1,290,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
25,1,194,194,194,194,194,194,194,36632,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
4,2,194,194,194,194,194,194,195,37016,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
5,3,195,194,194,194,194,194,194,0,0,194,194,1,285,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
26,1,194,194,194,194,194,194,194,36633,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
6,2,194,194,194,194,194,194,195,37017,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
7,3,195,194,194,194,194,194,194,0,0,194,194,1,289,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
27,1,194,194,194,194,194,194,194,36634,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
8,2,194,194,194,194,194,194,195,37018,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
9,3,195,194,194,194,194,194,194,0,0,194,194,1,288,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
28,1,194,194,194,194,194,194,194,36635,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
10,2,194,194,194,194,194,194,195,37019,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
11,3,195,194,194,194,194,194,194,0,0,194,194,1,294,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
29,1,194,194,194,194,194,194,194,36636,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
12,2,194,194,194,194,194,194,195,37020,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
13,3,195,194,194,194,194,194,194,0,0,194,194,1,284,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
30,1,194,194,194,194,194,194,194,36637,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
14,2,194,194,194,194,194,194,195,37021,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
15,3,195,194,194,194,194,194,194,0,0,194,194,1,287,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
31,1,194,194,194,194,194,194,194,36638,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
16,2,194,194,194,194,194,194,195,37022,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
17,3,195,194,194,194,194,194,194,0,0,194,194,1,286,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
32,1,194,194,194,194,194,194,194,36639,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
18,2,194,194,194,194,194,194,195,37023,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
19,3,195,194,194,194,194,194,194,0,0,194,194,1,293,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
33,1,194,194,194,194,194,194,194,36640,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
20,2,194,194,194,194,194,194,195,37024,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
21,3,195,194,194,194,194,194,194,0,0,194,194,1,292,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
34,1,194,194,194,194,194,194,194,36641,0,194,194,1,0,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
22,2,194,194,194,194,194,194,195,37025,0,194,194,1,0,0,"[0, 0, 0, 0]",36643,"[0, 0, 0, 0]",0,36642,"[0, 0, 0, 0]",3,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
23,3,195,194,194,194,194,194,194,0,0,194,194,1,291,0,"[0, 0, 0, 0]",0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0,0,"[0, 0, 0, 0]",0
